experiment_id,token_variant,num_topics,no_below,no_above,alpha,eta,passes,coherence_cv,vocabulary_size,num_docs_used,empty_bow_count,largest_topic_percent,smallest_topic_percent,topic_words_summary,topic_distribution
237,bigram,10,5,0.6,asymmetric,auto,10,0.30341424805372447,2295,1078,65,25.666337611056267,3.652517275419546,"T0: file, system, window, command, via, key, figure, attacker, data, using | T1: module, threat, email, malware, exploit, payload, window, target, rce, add | T2: phone, use, fraud, device, security, year, fake, report, hacker, packet | T3: data, vulnerability, exploit, security, time, team, attacker, pointer, environment, system | T4: process, access, window, api, handle, check, email, used, security, tool | T5: window, microsoft, cve, remediation, security, remote_code, service, system, team, execution_vulnerability | T6: device, data, osint, cisco, request, information, update, search, backdoor, memory | T7: user, system, token, security, process, drive, use, access, feature, administrator | T8: cyberattack, computer, ransomware, supply_chain, npm, malware, payment, million, credential, open | T9: vulnerability, cve, sample, fuzzing, critical, attacker, flaw, coverage, security, update",T0: 260; T1: 107; T2: 158; T3: 112; T4: 81; T5: 69; T6: 53; T7: 37; T8: 84; T9: 52
238,bigram,10,5,0.6,asymmetric,auto,20,0.32608573539278973,2295,1078,65,23.790720631786773,3.751233958538993,"T0: file, system, attacker, command, via, window, key, figure, user, target | T1: module, threat, malware, email, exploit, payload, window, rce, add, target | T2: phone, use, device, fraud, hacker, year, fake, report, security, packet | T3: data, vulnerability, exploit, security, time, team, pointer, environment, risk, write | T4: process, access, window, api, handle, check, tool, email, password, time | T5: window, microsoft, cve, security, remote_code, attack, system, update, router, service | T6: device, data, osint, question, update, request, cisco, information, search, free | T7: user, token, system, security, process, use, drive, access, administrator, feature | T8: cyberattack, supply_chain, computer, ransomware, npm, malware, attack, credential, hit, payment | T9: vulnerability, cve, sample, flaw, critical, bug, security, fuzzing, attacker, update",T0: 241; T1: 107; T2: 161; T3: 103; T4: 88; T5: 69; T6: 55; T7: 38; T8: 89; T9: 62
239,bigram,10,5,0.6,asymmetric,symmetric,10,0.30341424805372447,2295,1078,65,25.666337611056267,3.652517275419546,"T0: file, system, window, command, via, key, figure, attacker, data, using | T1: module, threat, email, malware, exploit, payload, window, target, rce, add | T2: phone, use, fraud, device, security, year, fake, report, hacker, packet | T3: data, vulnerability, exploit, security, time, team, attacker, pointer, environment, system | T4: process, access, window, api, handle, check, email, used, security, tool | T5: window, microsoft, cve, remediation, security, remote_code, service, system, team, execution_vulnerability | T6: device, data, osint, cisco, request, information, update, search, backdoor, memory | T7: user, system, token, security, process, drive, use, access, feature, administrator | T8: cyberattack, computer, ransomware, supply_chain, npm, malware, payment, million, credential, open | T9: vulnerability, cve, sample, fuzzing, critical, attacker, flaw, coverage, security, update",T0: 260; T1: 107; T2: 158; T3: 112; T4: 81; T5: 69; T6: 53; T7: 37; T8: 84; T9: 52
240,bigram,10,5,0.6,asymmetric,symmetric,20,0.32608573539278973,2295,1078,65,23.790720631786773,3.751233958538993,"T0: file, system, attacker, command, via, window, key, figure, user, target | T1: module, threat, malware, email, exploit, payload, window, rce, add, target | T2: phone, use, device, fraud, hacker, year, fake, report, security, packet | T3: data, vulnerability, exploit, security, time, team, pointer, environment, risk, write | T4: process, access, window, api, handle, check, tool, email, password, time | T5: window, microsoft, cve, security, remote_code, attack, system, update, router, service | T6: device, data, osint, question, update, request, cisco, information, search, free | T7: user, token, system, security, process, use, drive, access, administrator, feature | T8: cyberattack, supply_chain, computer, ransomware, npm, malware, attack, credential, hit, payment | T9: vulnerability, cve, sample, flaw, critical, bug, security, fuzzing, attacker, update",T0: 241; T1: 107; T2: 161; T3: 103; T4: 88; T5: 69; T6: 55; T7: 38; T8: 89; T9: 62
241,bigram,12,5,0.6,symmetric,auto,10,0.4212204144588642,2295,1078,65,14.610069101678183,2.7640671273445214,"T0: file, window, command, system, via, figure, attacker, target, payload, key | T1: module, email, payload, add, file, exploit, window, http, com, malware | T2: phone, use, device, fraud, attack, year, online, report, used, police | T3: vulnerability, data, security, team, environment, attacker, context, system, time, risk | T4: process, access, handle, window, api, password, check, adversary, security, used | T5: security, attack, ddos, report, router, data, stryker, said, company, team | T6: claude_code, digicat, data, use, tool, question, china, using, malware, agent | T7: system, user, token, security, process, drive, use, window, feature, group | T8: cyberattack, ransomware, malware, fbi, ascii, computer, hack, payment, account, free | T9: sample, vulnerability, attack, malware, fuzzing, coverage, supply_chain, malicious, code, credential | T10: cve, window, vulnerability, microsoft, remote_code, security, zero, attacker, execution_vulnerability, service | T11: pointer, write, byte, memory, data, exploit, call, value, heap, payload",T0: 40; T1: 45; T2: 101; T3: 96; T4: 77; T5: 148; T6: 86; T7: 70; T8: 138; T9: 91; T10: 93; T11: 28
242,bigram,12,5,0.6,symmetric,auto,20,0.4350259836425327,2295,1078,65,15.399802566633761,2.171767028627838,"T0: file, system, command, window, via, attacker, figure, key, target, malicious | T1: module, email, payload, add, window, update, exploit, file, com, http | T2: phone, use, device, fraud, online, attack, report, hacker, year, used | T3: vulnerability, security, team, data, environment, risk, context, time, attacker, tool | T4: process, access, window, handle, password, api, check, adversary, used, caller | T5: attack, ddos, security, report, router, data, said, threat, company, stryker | T6: digicat, claude_code, data, tool, use, question, china, malware, agent, claude | T7: system, user, token, security, process, use, drive, window, group, feature | T8: cyberattack, ransomware, malware, fbi, computer, ascii, payment, advice, web, account | T9: sample, malware, attack, fuzzing, supply_chain, coverage, code, credential, malicious, worker | T10: vulnerability, cve, window, microsoft, zero, security, remote_code, attacker, flaw, critical | T11: pointer, write, memory, exploit, byte, data, value, call, address, heap",T0: 41; T1: 42; T2: 100; T3: 108; T4: 71; T5: 156; T6: 86; T7: 71; T8: 136; T9: 83; T10: 97; T11: 22
243,bigram,12,5,0.6,symmetric,symmetric,10,0.4212204144588642,2295,1078,65,14.610069101678183,2.7640671273445214,"T0: file, window, command, system, via, figure, attacker, target, payload, key | T1: module, email, payload, add, file, exploit, window, http, com, malware | T2: phone, use, device, fraud, attack, year, online, report, used, police | T3: vulnerability, data, security, team, environment, attacker, context, system, time, risk | T4: process, access, handle, window, api, password, check, adversary, security, used | T5: security, attack, ddos, report, router, data, stryker, said, company, team | T6: claude_code, digicat, data, use, tool, question, china, using, malware, agent | T7: system, user, token, security, process, drive, use, window, feature, group | T8: cyberattack, ransomware, malware, fbi, ascii, computer, hack, payment, account, free | T9: sample, vulnerability, attack, malware, fuzzing, coverage, supply_chain, malicious, code, credential | T10: cve, window, vulnerability, microsoft, remote_code, security, zero, attacker, execution_vulnerability, service | T11: pointer, write, byte, memory, data, exploit, call, value, heap, payload",T0: 40; T1: 45; T2: 101; T3: 96; T4: 77; T5: 148; T6: 86; T7: 70; T8: 138; T9: 91; T10: 93; T11: 28
244,bigram,12,5,0.6,symmetric,symmetric,20,0.4350259836425327,2295,1078,65,15.399802566633761,2.171767028627838,"T0: file, system, command, window, via, attacker, figure, key, target, malicious | T1: module, email, payload, add, window, update, exploit, file, com, http | T2: phone, use, device, fraud, online, attack, report, hacker, year, used | T3: vulnerability, security, team, data, environment, risk, context, time, attacker, tool | T4: process, access, window, handle, password, api, check, adversary, used, caller | T5: attack, ddos, security, report, router, data, said, threat, company, stryker | T6: digicat, claude_code, data, tool, use, question, china, malware, agent, claude | T7: system, user, token, security, process, use, drive, window, group, feature | T8: cyberattack, ransomware, malware, fbi, computer, ascii, payment, advice, web, account | T9: sample, malware, attack, fuzzing, supply_chain, coverage, code, credential, malicious, worker | T10: vulnerability, cve, window, microsoft, zero, security, remote_code, attacker, flaw, critical | T11: pointer, write, memory, exploit, byte, data, value, call, address, heap",T0: 41; T1: 42; T2: 100; T3: 108; T4: 71; T5: 156; T6: 86; T7: 71; T8: 136; T9: 83; T10: 97; T11: 22
245,bigram,12,5,0.6,asymmetric,auto,10,0.4222454422338382,2295,1078,65,19.545903257650544,1.7769002961500493,"T0: file, window, system, command, via, figure, key, using, payload, target | T1: module, email, payload, threat, window, malware, exploit, file, add, update | T2: phone, use, fraud, attack, device, online, computer, hacker, year, security | T3: vulnerability, security, data, environment, attacker, team, system, time, context, risk | T4: process, access, handle, api, window, adversary, check, used, tool, service | T5: remediation, team, data, attack, report, security, stryker, router, said, company | T6: device, data, claude_code, cisco, backdoor, china, request, memory, using, anthropic | T7: system, token, user, security, process, use, drive, administrator, window, feature | T8: cyberattack, ransomware, malware, fbi, free, county, russian, team, digital, web | T9: sample, vulnerability, fuzzing, malware, coverage, malicious, attack, worker, code, supply_chain | T10: cve, vulnerability, window, microsoft, remote_code, security, attacker, execution_vulnerability, zero, service | T11: pointer, write, memory, byte, exploit, data, value, call, heap, payload",T0: 198; T1: 86; T2: 136; T3: 130; T4: 73; T5: 75; T6: 45; T7: 45; T8: 88; T9: 61; T10: 58; T11: 18
246,bigram,12,5,0.6,asymmetric,auto,20,0.44425096023302535,2295,1078,65,18.16386969397828,1.5794669299111548,"T0: file, system, command, via, window, figure, key, payload, target, execution | T1: module, email, window, malware, threat, update, add, exploit, payload, file | T2: phone, use, fraud, device, attack, computer, online, hacker, year, report | T3: vulnerability, security, team, environment, data, attacker, risk, time, context, system | T4: access, process, handle, api, window, adversary, check, email, used, service | T5: data, attack, report, router, remediation, security, stryker, team, said, company | T6: device, claude_code, data, backdoor, china, cisco, request, memory, stage, question | T7: system, user, process, token, security, use, window, access, drive, administrator | T8: cyberattack, ransomware, malware, fbi, free, hit, county, digital, russian, advice | T9: sample, supply_chain, malware, fuzzing, malicious, coverage, attack, code, credential, github | T10: vulnerability, cve, window, microsoft, zero, security, remote_code, attacker, critical, flaw | T11: pointer, exploit, write, memory, byte, data, value, call, heap, address",T0: 184; T1: 77; T2: 133; T3: 139; T4: 66; T5: 89; T6: 50; T7: 47; T8: 91; T9: 56; T10: 65; T11: 16
